filename,dut,dut_version,os_version,config,test_case_id,line_number,timestamp,run_date,status,error_msg,suite,raw_line,row_id,failure_freq_suite,failure_freq_dut,abort_freq_suite,abort_freq_dut,execution_duration,time_since_last_failure,time_since_last_abort,recent_failure_flag,recent_abort_flag,recent_status_flag,config_hash,fail_cluster
tc_conf_dtmf_hvg_009_20241112-185942.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,681,2024-11-12 19:00:57.478,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,19:00:57.478 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,6981,46,105,1052,788,17,0.0,146.3,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-185942.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,693,2024-11-12 19:00:58.481,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,19:00:58.481 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,6982,46,105,1052,788,44,0.0,1.003,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-190210.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,806,2024-11-12 19:04:16.507,2024-11-12,PASS,No Error,dtmf,19:04:16.507 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,6983,46,105,1052,788,24,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241112-190210.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,818,2024-11-12 19:04:17.509,2024-11-12,PASS,No Error,dtmf,19:04:17.509 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,6984,46,105,1052,788,51,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241112-190704.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,682,2024-11-12 19:08:35.812,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,19:08:35.812 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,6985,46,105,1052,788,19,0.0,457.331,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-190704.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,694,2024-11-12 19:08:36.815,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,19:08:36.815 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,6986,46,105,1052,788,27,0.0,1.003,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-191008.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,680,2024-11-12 19:10:57.806,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,19:10:57.806 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,6987,46,105,1052,788,19,0.0,140.991,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-191008.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,692,2024-11-12 19:10:58.809,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,19:10:58.809 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,6988,46,105,1052,788,14,0.0,1.003,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-191112.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,681,2024-11-12 19:11:40.458,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,19:11:40.458 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,6989,46,105,1052,788,13,0.0,41.649,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-191112.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,693,2024-11-12 19:11:41.460,2024-11-12,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,19:11:41.460 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,6990,46,105,1052,788,20,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241112-191206.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,794,2024-11-12 19:12:47.270,2024-11-12,PASS,No Error,dtmf,19:12:47.270 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,6991,46,105,1052,788,60,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241112-191206.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,806,2024-11-12 19:12:48.274,2024-11-12,PASS,No Error,dtmf,19:12:48.274 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,6992,46,105,1052,788,29,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-113417.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,680,2024-11-13 11:34:41.048,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,11:34:41.048 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7150,46,105,1052,788,48,0.0,58979.588,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-113417.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,692,2024-11-13 11:34:42.049,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,11:34:42.049 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7151,46,105,1052,788,57,0.0,1.001,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-113525.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,682,2024-11-13 11:35:52.179,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,11:35:52.179 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7152,46,105,1052,788,46,0.0,70.13,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-113525.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,694,2024-11-13 11:35:53.180,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,11:35:53.180 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7153,46,105,1052,788,28,0.0,1.001,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-113916.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,733,2024-11-13 11:40:24.991,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,11:40:24.991 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7154,46,105,1052,788,38,0.0,271.811,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-113916.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,745,2024-11-13 11:40:25.993,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,11:40:25.993 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7155,46,105,1052,788,17,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-114913.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,733,2024-11-13 11:50:04.228,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,11:50:04.228 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7156,46,105,1052,788,39,0.0,578.235,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-114913.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,745,2024-11-13 11:50:05.230,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,11:50:05.230 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7157,46,105,1052,788,54,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-124458.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,308,2024-11-13 12:45:04.814,2024-11-13,ABORT,Could not enable SIP at the DUT.,dtmf,12:45:04.814 # TEST CASE ABORTED : Could not enable SIP at the DUT.,7158,46,105,1052,788,29,0.0,3299.584,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-124458.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,320,2024-11-13 12:45:05.816,2024-11-13,ABORT,Could not enable SIP at the DUT.                #,dtmf,12:45:05.816 # Result: ABORTED  Could not enable SIP at the DUT.                #,7159,46,105,1052,788,54,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-173937.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,733,2024-11-13 17:40:36.945,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:40:36.945 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7160,46,105,1052,788,35,0.0,17731.129,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-173937.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,745,2024-11-13 17:40:37.948,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:40:37.948 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7161,46,105,1052,788,27,0.0,1.003,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174128.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,733,2024-11-13 17:42:42.417,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:42:42.417 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7162,46,105,1052,788,42,0.0,124.469,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174128.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,745,2024-11-13 17:42:43.419,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:42:43.419 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7163,46,105,1052,788,44,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174350.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,459,2024-11-13 17:44:52.536,2024-11-13,ABORT,Could not configure user details on DUT.,dtmf,17:44:52.536 # TEST CASE ABORTED : Could not configure user details on DUT.,7164,46,105,1052,788,41,0.0,129.117,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174350.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,471,2024-11-13 17:44:53.538,2024-11-13,ABORT,Could not configure user details on DUT.        #,dtmf,17:44:53.538 # Result: ABORTED  Could not configure user details on DUT.        #,7165,46,105,1052,788,38,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174529.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,732,2024-11-13 17:47:01.392,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:47:01.392 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7166,46,105,1052,788,15,0.0,127.854,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174529.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,744,2024-11-13 17:47:02.394,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:47:02.394 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7167,46,105,1052,788,48,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174732.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,734,2024-11-13 17:49:13.296,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:49:13.296 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7168,46,105,1052,788,12,0.0,130.902,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-174732.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,746,2024-11-13 17:49:14.298,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:49:14.298 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7169,46,105,1052,788,37,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175056.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,840,2024-11-13 17:52:26.828,2024-11-13,PASS,No Error,dtmf,17:52:26.828 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7170,46,105,1052,788,57,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175056.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,852,2024-11-13 17:52:27.829,2024-11-13,PASS,No Error,dtmf,17:52:27.829 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7171,46,105,1052,788,30,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175231.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,840,2024-11-13 17:53:25.716,2024-11-13,PASS,No Error,dtmf,17:53:25.716 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7172,46,105,1052,788,48,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175231.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,852,2024-11-13 17:53:26.717,2024-11-13,PASS,No Error,dtmf,17:53:26.717 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7173,46,105,1052,788,26,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175550.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,787,2024-11-13 17:56:22.381,2024-11-13,PASS,No Error,dtmf,17:56:22.381 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7174,46,105,1052,788,11,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175550.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,799,2024-11-13 17:56:23.382,2024-11-13,PASS,No Error,dtmf,17:56:23.382 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7175,46,105,1052,788,15,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175747.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,787,2024-11-13 17:58:22.724,2024-11-13,PASS,No Error,dtmf,17:58:22.724 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7176,46,105,1052,788,24,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-175747.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,799,2024-11-13 17:58:23.726,2024-11-13,PASS,No Error,dtmf,17:58:23.726 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7177,46,105,1052,788,53,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-180043.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,675,2024-11-13 18:01:48.997,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,18:01:48.997 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7178,46,105,1052,788,46,0.0,754.699,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-180043.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,687,2024-11-13 18:01:49.999,2024-11-13,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,18:01:49.999 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7179,46,105,1052,788,47,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-180940.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,309,2024-11-13 18:10:03.313,2024-11-13,ABORT,Could not enable SIP at the DUT.,dtmf,18:10:03.313 # TEST CASE ABORTED : Could not enable SIP at the DUT.,7180,46,105,1052,788,11,0.0,493.314,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-180940.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,321,2024-11-13 18:10:04.316,2024-11-13,ABORT,Could not enable SIP at the DUT.                #,dtmf,18:10:04.316 # Result: ABORTED  Could not enable SIP at the DUT.                #,7181,46,105,1052,788,58,0.0,1.003,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241113-184535.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,792,2024-11-13 18:46:45.333,2024-11-13,PASS,No Error,dtmf,18:46:45.333 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7182,46,105,1052,788,53,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-184535.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,804,2024-11-13 18:46:46.334,2024-11-13,PASS,No Error,dtmf,18:46:46.334 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7183,46,105,1052,788,27,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-185042.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,787,2024-11-13 18:51:18.020,2024-11-13,PASS,No Error,dtmf,18:51:18.020 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7184,46,105,1052,788,46,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241113-185042.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,799,2024-11-13 18:51:19.022,2024-11-13,PASS,No Error,dtmf,18:51:19.022 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7185,46,105,1052,788,12,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241118-125727.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,840,2024-11-18 12:57:58.172,2024-11-18,PASS,No Error,dtmf,12:57:58.172 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7269,46,105,1052,788,58,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241118-125727.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,852,2024-11-18 12:57:59.174,2024-11-18,PASS,No Error,dtmf,12:57:59.174 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7270,46,105,1052,788,58,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241118-125926.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,788,2024-11-18 12:59:59.446,2024-11-18,PASS,No Error,dtmf,12:59:59.446 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7271,46,105,1052,788,21,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241118-125926.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,800,2024-11-18 13:00:00.448,2024-11-18,PASS,No Error,dtmf,13:00:00.448 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7272,46,105,1052,788,40,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241118-131242.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,851,2024-11-18 13:14:05.871,2024-11-18,PASS,No Error,dtmf,13:14:05.871 # TEST CASE PASSED :DUT(MGW) has sent DTMF RTP packets with  Marker bit set to 1 for first segment of the event  packet.,7273,46,105,1052,788,43,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241118-131242.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,863,2024-11-18 13:14:06.872,2024-11-18,PASS,No Error,dtmf,13:14:06.872 * Result: PASSED  DUT(MGW) has sent DTMF RTP packets with Marker  *,7274,46,105,1052,788,51,0.0,0.0,0,0,0,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155509.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,681,2024-11-21 15:55:33.668,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:55:33.668 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7453,46,105,1052,788,38,0.0,683129.352,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155509.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,693,2024-11-21 15:55:34.672,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:55:34.672 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7454,46,105,1052,788,27,0.0,1.004,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155545.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,682,2024-11-21 15:56:10.282,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:56:10.282 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7455,46,105,1052,788,21,0.0,35.61,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155545.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,694,2024-11-21 15:56:11.284,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:56:11.284 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7456,46,105,1052,788,47,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155630.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,681,2024-11-21 15:56:53.603,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:56:53.603 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7457,46,105,1052,788,37,0.0,42.319,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155630.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,693,2024-11-21 15:56:54.598,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:56:54.598 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7458,46,105,1052,788,50,0.0,0.995,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155703.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,681,2024-11-21 15:57:29.528,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:57:29.528 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7459,46,105,1052,788,41,0.0,34.93,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-155703.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,693,2024-11-21 15:57:30.530,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:57:30.530 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7460,46,105,1052,788,15,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-160040.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,680,2024-11-21 16:01:06.028,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,16:01:06.028 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7461,46,105,1052,788,40,0.0,215.498,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-160040.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,692,2024-11-21 16:01:07.031,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,16:01:07.031 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7462,46,105,1052,788,32,0.0,1.003,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-170737.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,680,2024-11-21 17:08:32.294,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:08:32.294 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7463,46,105,1052,788,36,0.0,4045.263,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-170737.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,692,2024-11-21 17:08:33.298,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:08:33.298 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7464,46,105,1052,788,31,0.0,1.004,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-171118.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,680,2024-11-21 17:12:20.365,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:12:20.365 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7465,46,105,1052,788,30,0.0,227.067,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-171118.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,692,2024-11-21 17:12:21.367,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:12:21.367 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7466,46,105,1052,788,52,0.0,1.002,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-171315.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,680,2024-11-21 17:13:48.096,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,17:13:48.096 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7467,46,105,1052,788,16,0.0,86.729,0,1,2,58272508,-1
tc_conf_dtmf_hvg_009_20241121-171315.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,692,2024-11-21 17:13:49.098,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,17:13:49.098 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7468,46,105,1052,788,20,0.0,1.002,0,1,2,58272508,-1
