test_case,predicted_probability,priority_score,risk_level,top_features
tc_conf_ptp-oc_mfg_009,0.00020988028,0.001259281678358,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_007,0.00020986269,0.001259176118765,MEDIUM,failure_rate:0.1538;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_019,0.00020966287,0.001257977244677,MEDIUM,failure_rate:0.2;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_007,0.00020966287,0.001257977244677,MEDIUM,failure_rate:0.1818;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_002,0.00020962449,0.0012577469169627,MEDIUM,failure_rate:0.1765;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_002,0.00020962449,0.0012577469169627,MEDIUM,failure_rate:0.1765;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00020954116,0.0012572469713632,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00020954116,0.0012572469713632,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00020954116,0.0012572469713632,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020915492,0.0012549295497592,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_009,0.00020896396,0.001253783761058,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00020882634,0.0012529580562841,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00020882634,0.0012529580562841,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00020882634,0.0012529580562841,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_func_ipv4_ifg_001.tcl,0.00020867008,0.0012520205054897,MEDIUM,failure_rate:0.1404;time_since_last_failure:0.0
tc_func_ipv4_ifg_001.tcl,0.00020867008,0.0012520205054897,MEDIUM,failure_rate:0.1404;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_016,0.0002084249,0.0012505493941716,MEDIUM,failure_rate:0.1667;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.00020748032,0.0012448819179553,MEDIUM,failure_rate:0.431;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.00020748032,0.0012448819179553,MEDIUM,failure_rate:0.431;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.00020748032,0.0012448819179553,MEDIUM,failure_rate:0.431;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00020713302,0.0012427981419023,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_016,0.00020666549,0.001239992910996,MEDIUM,failure_rate:0.1852;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00020627196,0.0012376317463349,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_016,0.00020620628,0.0012372377095744,MEDIUM,failure_rate:0.1667;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_udp_hvg_003,0.00020599917,0.0012359950051177,MEDIUM,failure_rate:0.5185;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_001,0.00020545736,0.0012327441363595,MEDIUM,failure_rate:0.0741;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_001,0.000205324,0.0012319440138526,MEDIUM,failure_rate:0.0741;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00020496547,0.0012297928333282,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_009,0.00020422591,0.0012253554887138,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_016,0.00020389477,0.0012233686284162,MEDIUM,failure_rate:0.1852;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_019,0.00020389477,0.0012233686284162,MEDIUM,failure_rate:0.2;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_016,0.00020389477,0.0012233686284162,MEDIUM,failure_rate:0.1852;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.0002032897,0.001219738216605,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.00020299858,0.0012179914629086,MEDIUM,failure_rate:0.431;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.00020299858,0.0012179914629086,MEDIUM,failure_rate:0.431;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00020280184,0.0012168110115453,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_006,0.00020249789,0.0012149873364251,MEDIUM,failure_rate:0.1818;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_007,0.00020249789,0.0012149873364251,MEDIUM,failure_rate:0.1818;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_006,0.00020241334,0.0012144800566602,MEDIUM,failure_rate:0.1818;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_002,0.00020241334,0.0012144800566602,MEDIUM,failure_rate:0.1765;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00020219151,0.0012131490802858,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00020132026,0.0012079215666744,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00020132026,0.0012079215666744,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_012,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4583;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_012,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4583;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_012,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4583;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_012,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4583;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_012,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4583;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_012,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4583;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.00020125962,0.0012075577396899,MEDIUM,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.0002025987,0.0012053790634871,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.304
tc_conf_ptp-bc_beg_001,0.00020060611,0.001203636667924,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_006,0.00019989623,0.0011993773514404,MEDIUM,failure_rate:0.129;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00019973524,0.0011984114244114,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019973524,0.0011984114244114,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00019962518,0.0011977510876022,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.001164586,0.0011958216636734,MEDIUM,failure_rate:0.4343;time_since_last_failure:156.84
tc_conf_ptp-bc_beg_001,0.00019907813,0.0011944687867071,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.0001990639,0.0011943833960685,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.0001982203,0.0011893217742908,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019810864,0.0011886518332175,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019810864,0.0011886518332175,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.0001978419,0.0011870514135807,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00019782399,0.0011869439331348,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00019782399,0.0011869439331348,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.00081028114,0.0011867313732144,MEDIUM,failure_rate:0.4343;time_since_last_failure:71.281
tc_conf_ptp-oc_beg_004,0.00068658125,0.0011804957733769,MEDIUM,failure_rate:0.1034;time_since_last_failure:58.164
tc_conf_ptp-oc_mhg_015,0.00019629828,0.0011777896725106,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019615759,0.0011769455450121,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00019596709,0.0011758025502786,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00019570027,0.0011742016067728,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019552531,0.001173151860712,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019552531,0.001173151860712,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_001,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_010,0.00019542058,0.0011725234799087,MEDIUM,failure_rate:0.4286;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00019520138,0.0011712083069141,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00019520138,0.0011712083069141,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019515373,0.0011709223617799,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00019457478,0.0011674486740957,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019452692,0.0011671615066006,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00019422612,0.0011653566907625,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019419372,0.0011651623353827,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00019392966,0.0011635779810603,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_func_ipv4_ifg_001.tcl,0.00019283478,0.0011570086644496,MEDIUM,failure_rate:0.1404;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.0001919806,0.0011518835672177,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.0001919806,0.0011518835672177,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019193941,0.0011516364756971,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00019163896,0.0011498337553348,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00019163896,0.0011498337553348,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00019163896,0.0011498337553348,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019119217,0.0011471530306153,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019119217,0.0011471530306153,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00019119217,0.0011471530306153,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_tcp_hvg_002,0.00019099501,0.0011459700472187,MEDIUM,failure_rate:0.1538;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_016,0.00019064987,0.0011438991932664,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_func_ipv4_ifg_001.tcl,0.0001903202,0.0011419212387409,MEDIUM,failure_rate:0.1404;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018968938,0.00113813628559,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.0011369756,0.0011369755957295,MEDIUM,failure_rate:0.4343;time_since_last_failure:860.737
tc_conf_ptp-oc_smg_004,0.00018931065,0.0011358639167156,MEDIUM,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.00018931065,0.0011358639167156,MEDIUM,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00018931065,0.0011358639167156,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.00018931065,0.0011358639167156,MEDIUM,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.0011346883,0.0011346882674844,MEDIUM,failure_rate:0.4343;time_since_last_failure:933.888
tc_conf_ptp-bc_mtg_016,0.00018883796,0.0011330277775414,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018855442,0.001131326513132,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00018843848,0.0011306309024803,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_016,0.00018816395,0.0011289836838841,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00018812378,0.0011287427041679,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00018812378,0.0011287427041679,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00018749898,0.0011249938979744,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018694023,0.0011216413986403,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_006,0.00018674729,0.0011204837355762,MEDIUM,failure_rate:0.129;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00018639631,0.0011183778697159,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00018599951,0.0011159970599692,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00018599951,0.0011159970599692,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00018599951,0.0011159970599692,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00018569028,0.0011141416907776,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00018569028,0.0011141416907776,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.00018522114,0.0011113268556073,MEDIUM,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.00018522114,0.0011113268556073,MEDIUM,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00018522114,0.0011113268556073,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00018522114,0.0011113268556073,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_015,0.00018522114,0.0011113268556073,MEDIUM,failure_rate:0.3714;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.00018522114,0.0011113268556073,MEDIUM,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018517383,0.0011110430059488,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_016,0.00018508415,0.0011105049052275,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_004,0.00018399743,0.0011039845703635,MEDIUM,failure_rate:0.0833;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018362184,0.0011017310607712,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.0001834995,0.0011009970330633,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.0001832037,0.0010992221650667,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00018289425,0.0010973654862027,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018190812,0.0010914487356785,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018190812,0.0010914487356785,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.0001817429,0.0010904574010055,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_001,0.00018143574,0.0010886144300457,MEDIUM,failure_rate:0.0741;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_001,0.00018143574,0.0010886144300457,MEDIUM,failure_rate:0.0741;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_001,0.00018143574,0.0010886144300457,MEDIUM,failure_rate:0.0741;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00018127527,0.0010876516462303,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00018073541,0.001084412477212,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00018073541,0.001084412477212,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00018073541,0.001084412477212,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_009,0.00018047125,0.0010828275117091,MEDIUM,failure_rate:0.1;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00018016864,0.0010810118692461,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_011,0.00018016864,0.0010810118692461,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00018016864,0.0010810118692461,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.001047013,0.0010777889583341,MEDIUM,failure_rate:0.4343;time_since_last_failure:154.092
tc_func_ipv4_ifg_001.tcl,0.00017885427,0.0010731256334111,MEDIUM,failure_rate:0.1404;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_009,0.000178142,0.001068851997843,MEDIUM,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_009,0.000178142,0.001068851997843,MEDIUM,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.0001777048,0.0010662288113962,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.0001777031,0.0010662185959517,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00017742324,0.0010645394213497,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00017733952,0.0010640371183399,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00017676705,0.0010606022842694,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00017676705,0.0010606022842694,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_001,0.0010565368,0.0010565367992967,MEDIUM,failure_rate:0.211;time_since_last_failure:938209.275
tc_conf_ptp-oc_mfg_018,0.001047013,0.0010543833478186,MEDIUM,failure_rate:0.4343;time_since_last_failure:196.97
tc_conf_ptp-bc_beg_001,0.00017567404,0.0010540442308411,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00017567404,0.0010540442308411,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00017567404,0.0010540442308411,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_003,0.00017520296,0.0010512177832424,MEDIUM,failure_rate:0.3;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_003,0.00017415681,0.0010449408728163,MEDIUM,failure_rate:0.2222;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00017316644,0.0010389986273366,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00017316644,0.0010389986273366,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.00017316644,0.0010389986273366,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00017200479,0.0010320287256035,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_001,0.00017200479,0.0010320287256035,MEDIUM,failure_rate:0.0787;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.00017146785,0.001028807106195,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.00017146785,0.001028807106195,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.00017146785,0.001028807106195,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.00017146785,0.001028807106195,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.00017146785,0.001028807106195,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_dtmf_hvg_009,0.00017146785,0.001028807106195,MEDIUM,failure_rate:0.0949;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_sctp_pmg_002,0.00017140656,0.0010284393501933,MEDIUM,failure_rate:0.0808;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_011,0.00017038485,0.0010223091230727,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_011,0.00017038485,0.0010223091230727,MEDIUM,failure_rate:0.3478;time_since_last_failure:0.0
